"BehaviorSpace results (NetLogo 6.1.1)"
"model.nlogo"
"vary-sv-compliance"
"11/14/2020 21:25:22:197 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","299","0","299"
"[run number]","duration","initial-infected","allow-exogenous-infections?","exogenous-infection","visual-elements?","min-radius","daily-contacts","p-infect-base","asym-infectiousness","lose-immunity?","min-immunity-duration","recovery-mean","recovery-stdev","death-mean","death-stdev","incubation-mean","incubation-stdev","imposed-lockdown?","lockdown-threshold","lockdown-compliance","shield-vulnerable?","shield-threshold","shield-compliance","personal-protections?","protections-threshold","protections-strength","protections-compliance","test-and-trace?","testtrace-threshold","contact-history-length","test-coverage-sym","test-coverage-asym","contacts-traced","isolation-compliance-tested","isolation-compliance-traced","isolation-symptomatics?","isolation-sym-threshold","isolation-compliance-sym","isolation-duration-case","isolation-duration-contact","min-pxcor","min-pycor","max-pxcor","max-pycor","[step]","count susceptibles","count exposeds","count symptomatics","count asymptomatics","count recovereds","count-locked","num-contacts","lockdown-active?","shielding-active?","protections-active?","get-age-bracket-data ""0-18"" ""infected""","get-age-bracket-data ""19-39"" ""infected""","get-age-bracket-data ""40-49"" ""infected""","get-age-bracket-data ""50-59"" ""infected""","get-age-bracket-data ""60-69"" ""infected""","get-age-bracket-data ""70-79"" ""infected""","get-age-bracket-data ""80+"" ""infected""","get-age-bracket-data ""0-18"" ""dead""","get-age-bracket-data ""19-39"" ""dead""","get-age-bracket-data ""40-49"" ""dead""","get-age-bracket-data ""50-59"" ""dead""","get-age-bracket-data ""60-69"" ""dead""","get-age-bracket-data ""70-79"" ""dead""","get-age-bracket-data ""80+"" ""dead"""
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","112","36002","7360","8164","7950","30084","0","268318","false","true","false","10180","12598","6052","6593","5116","3738","2361","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","98","38136","8365","9083","8865","25165","0","268487","false","true","false","9536","11672","5751","6133","4768","3460","2179","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","97","46680","7194","7626","7428","20752","0","268575","false","true","false","7889","9864","4625","5115","3842","2998","1793","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","100","41569","8043","8753","8571","22696","0","268492","false","true","false","8942","10887","5247","5623","4454","3202","2033","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","97","43403","7809","8432","8251","21787","0","268668","false","true","false","8558","10418","5066","5378","4273","3101","1994","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","95","44591","7684","8367","8132","20921","0","268832","false","true","false","8273","10175","4861","5283","4220","3043","1870","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","106","36132","7924","8704","8363","28463","0","268284","false","true","false","10102","12425","5993","6374","5074","3650","2326","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","113","35317","7374","8162","7940","30760","0","268271","false","true","false","10323","12798","6134","6690","5195","3785","2384","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","97","42253","8076","8680","8675","21956","0","268526","false","true","false","8749","10606","5106","5543","4391","3259","2017","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","99","37360","8381","9098","8850","25918","0","268449","false","true","false","9703","11889","5853","6233","4845","3514","2222","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","98","46013","7205","7683","7445","21326","0","268547","false","true","false","8061","10013","4705","5211","3909","3054","1829","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","101","40695","8107","8809","8641","23374","0","268452","false","true","false","9121","11090","5362","5760","4533","3259","2073","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","98","42714","7763","8506","8280","22407","0","268641","false","true","false","8713","10617","5164","5468","4375","3156","2030","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","107","35390","7923","8707","8359","29194","0","268253","false","true","false","10263","12638","6095","6477","5139","3716","2359","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","96","43800","7758","8421","8132","21573","0","268806","false","true","false","8442","10368","4943","5382","4296","3107","1904","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","114","34720","7297","8173","7927","31429","0","268245","false","true","false","10473","12979","6228","6770","5266","3847","2420","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","100","36566","8385","9152","8899","26600","0","268423","false","true","false","9879","12105","5974","6348","4929","3559","2255","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","98","41463","8090","8751","8696","22628","0","268499","false","true","false","8932","10800","5210","5656","4474","3313","2062","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","99","45337","7165","7753","7500","21909","0","268515","false","true","false","8217","10217","4808","5315","3970","3103","1868","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","102","39908","8129","8807","8684","24088","0","268432","false","true","false","9296","11286","5471","5852","4613","3335","2110","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","108","34697","7877","8680","8382","29927","0","268208","false","true","false","10434","12836","6202","6572","5206","3776","2400","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","99","41962","7734","8563","8341","23061","0","268598","false","true","false","8881","10841","5273","5562","4466","3216","2065","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","97","42992","7809","8442","8169","22265","0","268764","false","true","false","8614","10571","5040","5482","4374","3175","1943","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","115","34099","7280","8222","7891","32045","0","268222","false","true","false","10595","13157","6307","6863","5344","3897","2458","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","101","35804","8388","9105","8907","27392","0","268405","false","true","false","10032","12315","6069","6457","5010","3619","2306","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","99","40614","8177","8833","8708","23287","0","268457","false","true","false","9098","11000","5320","5778","4540","3374","2099","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","100","44639","7187","7747","7549","22536","0","268488","false","true","false","8376","10373","4928","5416","4032","3154","1895","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","109","33965","7890","8664","8401","30632","0","268172","false","true","false","10594","13029","6302","6686","5273","3824","2437","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","103","39087","8156","8861","8740","24763","0","268400","false","true","false","9449","11498","5592","5960","4710","3398","2150","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","100","41215","7760","8586","8377","23716","0","268570","false","true","false","9061","11047","5358","5664","4546","3252","2097","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","98","42291","7752","8508","8200","22920","0","268738","false","true","false","8795","10778","5142","5581","4452","3228","1981","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","116","33483","7264","8207","7836","32736","0","268188","false","true","false","10710","13334","6375","6962","5420","3957","2495","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","102","35094","8314","9186","8906","28084","0","268386","false","true","false","10197","12507","6192","6574","5092","3683","2347","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","100","39836","8168","8845","8740","24019","0","268426","false","true","false","9266","11227","5423","5882","4624","3431","2143","0","0","0","0","0","0","0"
